#timestamp,acc.x,acc.y,acc.z,gyro.x,gyro.y,gyro.z
69161000000000,0.0059420429170131,-0.0040946379303932,1.000497341156006,-0.0001183869317173,-0.4835735857486725,0.0928460881114006
69171000000000,0.0059061953797936,-0.0038946792483329,1.0008925199508667,-0.0242021735757589,-0.2777019739151001,0.097112275660038
69181000000000,0.0061386283487081,-0.0022911960259079,1.0007209777832031,-0.0909571051597595,0.4025282561779022,-0.1278470456600189
69191000000000,0.0065561542287468,-0.0035348704550415,1.0000334978103638,-0.0467164404690265,0.1353884637355804,-0.155032068490982
69201000000000,0.0057332296855747,-0.0047642118297517,1.000184416770935,-0.0827028080821037,-0.4571095407009125,0.1684185117483139
69211000000000,0.0052246181294322,-0.0037614691536873,1.0024808645248413,0.243683859705925,0.1334843635559082,-0.0249295178800821
69221000000000,0.0053256368264555,-0.0052488362416625,1.001164436340332,-0.139371320605278,-0.1123785823583602,0.0044229612685739
69231000000000,0.0055940421298146,-0.0041828360408544,1.0000205039978027,-0.0362908355891704,0.1411435604095459,-0.033887542784214
69241000000000,0.005994267296046,-0.0055909156799316,1.0023186206817627,-0.0225018803030252,-0.0410064309835433,0.0219485405832529
69251000000000,0.0075284601189196,-0.0037868416402488,1.000978946685791,-0.0164204183965921,0.0525650084018707,-0.0107831647619605
69261000000000,0.0065611372701823,-0.0036138652358204,1.0006591081619265,-0.1024456322193145,-0.128232941031456,-0.1574098020792007
69271000000000,0.0078213354572653,-0.004618183709681,0.9997228980064392,0.1927002519369125,0.0899280086159706,0.1322505623102188
69281000000000,0.0053216712549328,-0.0049102688208222,1.0010226964950562,-0.0659072324633598,-0.0867853760719299,0.0599534064531326
69291000000000,0.0059388913214206,-0.0055380617268383,0.9983652234077454,0.04433448985219,-0.3339012563228607,-0.020744914188981
69301000000000,0.007835111580789,-0.0062017017044126,0.9994447827339172,0.1121915355324745,0.0978492721915245,0.084711730480194
69311000000000,0.0073236785829067,-0.0050037382170557,1.0010398626327517,0.4222107529640198,-0.0221639797091484,0.09393822401762
69321000000000,0.0079789897426962,-0.0044188257306814,1.0025811195373535,0.0742956697940826,-0.0973414778709411,0.1981689631938934
69331000000000,0.0065191150642931,-0.002376997610554,1.000696301460266,0.0587279833853244,-0.1180404946208,-0.0150782587006688
69341000000000,0.0065839947201311,-0.0036036248784512,0.9983197450637816,0.1453851759433746,-0.0970809459686279,0.0532322600483894
69351000000000,0.0067029763013124,-0.0068100369535386,0.9990096688270568,-0.1183629930019378,0.2566477060317993,0.0291980281472206
69361000000000,0.0059128617867827,-0.0051084659062325,1.000377178192139,0.0239953976124525,-0.0487279146909713,-0.0940372720360755
69371000000000,0.0061053913086652,-0.0030163151677697,1.0008368492126465,-0.0990890264511108,-0.2234038561582565,0.2201000899076461
69381000000000,0.0066399965435266,-0.0048313615843653,0.9997352361679076,0.0654740333557128,0.1554787456989288,-0.2203696370124817
69391000000000,0.0069416752085089,-0.0037227203138172,1.001568078994751,-0.0023596917744725,-0.2707764804363251,0.090392418205738
69401000000000,0.0063534453511238,-0.0034445654600858,1.0013723373413086,0.1153115332126617,-0.1336375176906585,-0.1444677263498306
69411000000000,0.0076020541600883,-0.0049201291985809,1.001112937927246,0.1513873785734176,-0.0830157399177551,0.0100046433508396
69421000000000,0.0068192463368177,-0.0025093976873904,1.0024524927139282,-0.1268476843833923,-0.0272876042872667,-0.0133869219571352
69431000000000,0.0062707918696105,-0.0023870104923844,1.0011417865753174,-0.0005956070963293,-0.3502234816551208,-0.174247533082962
69441000000000,0.006745611783117,-0.0029734740965068,1.000088453292847,0.169715017080307,-0.3420951068401336,0.0036163132172077
69451000000000,0.0047333519905805,-0.0048066177405416,1.0010687112808228,0.2221627831459045,0.253722995519638,0.1442743241786956
69461000000000,0.0066269543021917,-0.0067604570649564,1.0012515783309937,0.3257856369018554,0.3473083972930908,0.2388222366571426
69471000000000,0.0065999710932374,-0.0053498703055083,0.9999353885650636,-0.1554548442363739,-0.0602270439267158,0.0993088260293006
69481000000000,0.0062006441876292,-0.0049962135963141,1.0012518167495728,0.1027824953198432,-0.5083062648773193,0.1556155830621719
69491000000000,0.0049789790064096,-0.0039673266001045,1.0000581741333008,-0.0984972268342971,-0.031972162425518,-0.1082650125026702
69501000000000,0.0056894225999712,-0.003139532636851,0.9990218281745912,0.0142065733671188,-0.0285691022872924,0.0900796577334404
69511000000000,0.0074139996431767,-0.0043177860789,1.0001243352890017,-0.1017218306660652,-0.3469079136848449,-0.0675596594810485
69521000000000,0.0085192387923598,-0.0037609506398439,0.9991775155067444,-0.0678764283657074,0.009036736562848,0.0651824027299881
69531000000000,0.0078729344531893,-0.004601000342518,0.9996924996376038,-0.0755635946989059,-0.4117282032966614,0.0392326712608337
69541000000000,0.0040768692269921,-0.0043752379715442,0.9992579221725464,-0.0347455777227878,-0.0932145863771438,-0.3174319267272949
69551000000000,0.0058173276484012,-0.0052440292201936,0.9981065988540648,-0.0261739026755094,-0.0651653259992599,-0.0481390245258808
69561000000000,0.0069495984353125,-0.0043671042658388,1.0027971267700195,0.0409458391368389,-0.1259770989418029,0.1241251975297927
69571000000000,0.0083138747140765,-0.0051448913291096,1.0024573802947998,0.0837911069393158,0.3297798335552215,0.090367242693901
69581000000000,0.0072625260800123,-0.0059880590997636,1.000918745994568,0.0822439789772033,0.1612106710672378,-0.0207631513476371
69591000000000,0.0044278628192842,-0.005295249633491,1.0021092891693115,0.1901750415563583,-0.1195396184921264,-0.0041244765743613
69601000000000,0.0046762549318373,-0.0021616851445287,0.9998478293418884,0.0112826684489846,-0.2685249149799347,0.0540550127625465
69611000000000,0.0061073284596204,-0.0037585466634482,0.9993979334831238,0.0238178968429565,0.0152208367362618,0.1209115535020828
69621000000000,0.0081998687237501,-0.0057681836187839,0.999686360359192,0.0485800504684448,-0.142841562628746,-0.2560386657714844
69631000000000,0.0068614883348345,-0.0044548758305609,1.0003589391708374,0.1879889219999313,-0.2535071969032287,0.0839048251509666
69641000000000,0.0075737717561423,-0.0032742533367127,1.0005260705947876,-0.0077726552262902,-0.0731234699487686,0.06839369982481
69651000000000,0.0082895448431372,-0.0045590191148221,0.9981371760368348,0.0732724070549011,0.0322195589542388,-0.080232948064804
69661000000000,0.0084189632907509,-0.0051563093438744,1.0016521215438845,0.1891116499900818,-0.1317564845085144,0.1596772670745849
69671000000000,0.00803061760962,-0.0034478302113711,1.0009106397628784,0.0355819389224052,0.0354352295398712,-0.0595272257924079
69681000000000,0.0037435856647789,-0.0035392912104725,1.0001449584960938,0.2329842299222946,-0.3184424638748169,-0.0072676334530115
69691000000000,0.0064074783585965,-0.0046205632388591,0.9971930384635924,-0.0865107402205467,-0.3996261358261108,-0.1187450438737869
69701000000000,0.0079467585310339,-0.0040248916484415,0.9999704360961914,-0.1282335370779037,0.2460564970970153,-0.0264734476804733
69711000000000,0.0072793294675648,-0.0027549297083169,1.003600001335144,0.1131700500845909,-0.1549203097820282,-0.222618743777275
69721000000000,0.0074216146022081,-0.0030071542132645,1.0007603168487549,-0.0952351987361908,-0.0806883350014686,0.0733314901590347
69731000000000,0.0052479654550552,-0.0034658247604966,0.9962941408157348,-0.0280380751937627,0.0565280951559543,-0.0608224608004093
69741000000000,0.0068712038919329,-0.0049115917645394,1.0008586645126345,-0.0254017543047666,-0.1308833062648773,-0.0328901670873165
69751000000000,0.0055771963670849,-0.0038994646165519,1.002002477645874,0.0620447099208831,-0.1747403144836425,-0.1480521112680435
69761000000000,0.0063155214302241,-0.0042550950311124,0.9994972944259644,-0.0009735933272168,-0.2743299901485443,0.150117427110672
69771000000000,0.0052878758870065,-0.004137004725635,1.0013632774353027,0.1098896786570549,-0.0579859018325805,-0.0601803995668888
69781000000000,0.0061497325077652,-0.0042326827533543,1.000478744506836,0.1861412078142166,-0.218457356095314,0.0180160980671644
69791000000000,0.0084322514012455,-0.0051651205867528,0.9989765286445618,0.1563536822795868,0.0159441474825143,0.0527778230607509
69801000000000,0.007742531131953,-0.0028648148290812,0.9984419345855712,-0.0624412707984447,-0.051375426352024,-0.0171639323234558
69811000000000,0.0073057548142969,-0.0024037400726228,0.9973003268241882,0.0076583307236433,0.0661971345543861,0.000573432072997
69821000000000,0.0078624319285154,-0.0032557202503085,1.0010132789611816,-0.150859847664833,0.1909152269363403,-0.2488111555576324
69831000000000,0.0073566455394029,-0.0031533108558505,1.0004066228866575,0.0326190441846847,0.3932256996631622,0.0341896302998065
69841000000000,0.0056477640755474,-0.0062066353857517,0.9995831251144408,0.0456003472208976,-0.1013115271925926,-0.0574546083807945
69851000000000,0.0036164824850857,-0.006211953703314,1.0013477802276611,0.0243920944631099,-0.0789078697562217,0.0924847796559333
69861000000000,0.0072371363639831,-0.0047274720855057,1.0009077787399292,0.2547280192375183,0.228807732462883,0.1696314811706543
69871000000000,0.0080009512603282,-0.0040706079453229,0.9998624324798584,0.1559688299894333,0.0803976655006408,-0.0341430529952049
69881000000000,0.0067293848842382,-0.0015744143165647,1.0011065006256104,-0.1671956181526184,0.0478099212050437,-0.0337871983647346
69891000000000,0.0041324011981487,-0.002808227436617,1.0022794008255005,0.1275021135807037,0.2157528698444366,-0.1075313687324523
69901000000000,0.0064946073107421,-0.0026243350002914,1.00074303150177,-0.1247477456927299,-0.1007606983184814,-0.2169462293386459
69911000000000,0.0081411190330982,-0.0028278043027967,1.0020523071289062,0.0792870298027992,-0.2565342485904693,-0.1073137447237968
69921000000000,0.0067484364844858,-0.0040194122120738,1.000601291656494,0.0489907637238502,-0.1416247487068176,0.0188852287828922
69931000000000,0.0064533222466707,-0.0047030141577124,0.9966140985488892,-0.0338623970746994,0.1165704429149627,-0.0802376493811607
69941000000000,0.0062054106965661,-0.004073311574757,1.0012428760528564,0.0989323556423187,-0.1959777325391769,-0.0767314881086349
69951000000000,0.0063003413379192,-0.0064547979272902,1.002479076385498,0.1592466831207275,0.0468184649944305,0.1536742895841598
69961000000000,0.005511641036719,-0.0046022199094295,1.001260757446289,0.1375292092561721,-0.3243266642093658,0.0078215720131993
69971000000000,0.0046721128746867,-0.0030228218529373,1.00011146068573,-0.027108184993267,-0.2378451824188232,-0.0572157502174377
69981000000000,0.0059813163243234,-0.0037550737615674,0.9998933672904968,0.1143537759780883,-0.291659414768219,0.0684443414211273
69991000000000,0.0073305591940879,-0.0045354990288615,1.0020310878753662,-0.0931281298398971,0.0125507889315485,-0.1105239391326904
70001000000000,0.007602360099554,-0.0062094209715723,1.0032613277435305,0.0157574340701103,0.1490683108568191,0.0389615036547184
70011000000000,0.0067635378800332,-0.0046729384921491,1.0014843940734863,0.2444851249456405,0.0605320446193218,-0.0326970592141151
70021000000000,0.0074224835261702,-0.004140481352806,0.9999430775642396,-0.1927974075078964,-0.0586237907409668,0.0216325391083955
70031000000000,0.0059820050373673,-0.0049471883103251,1.002584457397461,-0.0336180701851844,-0.0772100463509559,0.0626545995473861
70041000000000,0.0066228820942342,-0.0038016017060726,1.0019649267196655,0.3500731885433197,-0.1162125989794731,-0.0929211378097534
70051000000000,0.0058493949472904,-0.0025616900529712,1.0016403198242188,-0.0004289189528208,0.0115651190280914,0.0561571232974529
70061000000000,0.0069803465157747,-0.0036934886593371,0.999821126461029,-0.0950007140636444,-0.0720442533493042,0.1934394687414169
70071000000000,0.0069066598080098,-0.0058606411330401,1.0000214576721191,0.0412236750125885,-0.0665233805775642,-0.1234875917434692
70081000000000,0.0031944827642291,-0.0059397513978183,1.000909686088562,0.1216547489166259,-0.0317612402141094,0.0103034460917115
70091000000000,0.0050642197020351,-0.0041019828058779,1.001023530960083,0.2362896203994751,0.349104106426239,-0.0536721795797348
70101000000000,0.0048568677157163,-0.0048210211098194,0.9994264841079712,0.1222537830471992,0.0466376356780529,0.0831097215414047
70111000000000,0.0048256935551762,-0.0046021188609302,0.9995456337928772,0.102231740951538,-0.0267682876437902,-0.1136049032211303
70121000000000,0.005787821020931,-0.0039412579499185,1.0001591444015503,-0.0947513207793235,-0.0133709041401743,-0.25636026263237
70131000000000,0.008436718955636,-0.0058439928106963,1.0017421245574951,0.0285322088748216,0.0058638700284063,0.1509589552879333
70141000000000,0.0078098713420331,-0.0055209188722074,1.002637505531311,0.0127398334443569,-0.0170552786439657,0.044162031263113
70151000000000,0.0066651371307671,-0.004642731975764,1.0006253719329834,0.1875390857458114,-0.0389836467802524,0.2650584876537323
70161000000000,0.0078660417348146,-0.0031741582788527,1.0003854036331177,0.1245172992348671,-0.0399424843490123,-0.0895675420761108
70171000000000,0.0095602376386523,-0.0052562304772436,1.0014876127243042,-0.1688892394304275,0.0086875632405281,-0.1004716679453849
70181000000000,0.0080547053366899,-0.0046540633775293,1.0001851320266724,0.1942487359046936,-0.3204458951950073,-0.0691637322306633
70191000000000,0.0060453535988926,-0.0034061970654875,0.999820113182068,0.1034662723541259,-0.0087152095511555,-0.0501050390303134
70201000000000,0.0055939466692507,-0.0028780419379472,0.9973010420799256,0.1024048328399658,0.0546719692647457,-0.0706951394677162
70211000000000,0.0056801792234182,-0.0053615532815456,0.9985405206680298,0.1696493476629257,-0.0813952311873436,0.0570886991918087
70221000000000,0.0090534333139657,-0.00572295114398,1.0017412900924685,0.0809478610754013,0.0843926444649696,0.016929579898715
70231000000000,0.0082599446177482,-0.0026240868028253,1.0015462636947632,-0.0965689942240715,0.0496029295027256,0.1666514724493026
70241000000000,0.0080867307260632,-0.0048755817115306,0.9995610117912292,0.0526744984090328,0.0428720638155937,0.0423443540930748
70251000000000,0.0086725121363997,-0.0051395581103861,1.0004574060440063,0.1980086117982864,-0.0897549986839294,0.0397078208625316
70261000000000,0.0072695631533861,-0.004380315542221,1.002407431602478,-0.045278612524271,0.1457765400409698,-0.1650485843420028
